ID,All_fragments,All_fragments_h,Counts
FDA_All_frag_1627,*O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1O*,O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H](O)[C@@H](O)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,1
FDA_All_frag_1628,*C1C(OC2OC(COCC(C)O)C(OCC(C)O)C(OCC(C)O)C2*)C(COCC(C)O)OC(OCC(C)O)C1OCC(C)O,CC(O)COCC1OC(OCC(C)O)C(OCC(C)O)CC1OC1CC(OCC(C)O)C(OCC(C)O)C(COCC(C)O)O1,1
FDA_All_frag_1629,*O[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,C[C@H]1[C@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,1
FDA_All_frag_1630,*[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,C[C@@H]1CC[C@H]2[C@@H](C)CO[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,1
FDA_All_frag_1631,*O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1,O=C(O[C@@H]1[C@H](O)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)C[C@H]1OC(=O)c1cccnc1)c1cccnc1,1
FDA_All_frag_1632,*C(=O)C(S)CC(=O)O,O=CC(S)CC(=O)O,1
FDA_All_frag_1633,*C1C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C1OCC(C)O,CC(O)COCC1CC(OCC(C)O)C(OCC(C)O)C(OCC(C)O)O1,1
FDA_All_frag_1634,*C(=O)CCC(=O)N[C@H](Cc1ccc(-c2ccccc2)cc1)CC(C)C(*)=O,CC(C=O)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC=O,1
FDA_All_frag_1635,*C(=O)CCC(=O)N[C@H](Cc1ccc(*)cc1)CC(C)C(=O)OCC,CCOC(=O)C(C)C[C@@H](Cc1ccccc1)NC(=O)CCC=O,1
FDA_All_frag_1636,*C(=O)CCC(=O)N[C@H](Cc1ccc(*)cc1)CC(C)C(*)=O,CC(C=O)C[C@@H](Cc1ccccc1)NC(=O)CCC=O,1
FDA_All_frag_1637,*O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](O*)[C@@H](*)[C@@H]1OC(=O)c1cccnc1,O=C(O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@@H](O)[C@@H](OC(=O)c2cccnc2)C[C@H]1O)c1cccnc1,1
FDA_All_frag_1638,*C(=O)C(C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,CC(C=O)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,1
FDA_All_frag_1639,*C(=O)C(C)C[C@@H](Cc1ccc(*)cc1)NC(=O)CCC(=O)O,CC(C=O)C[C@@H](Cc1ccccc1)NC(=O)CCC(=O)O,1
FDA_All_frag_1640,*C[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1,C[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1,1
FDA_All_frag_1641,*[n+]1cc([N-]C(=O)OCC)on1,CCOC(=O)[N-]c1c[nH+]no1,1
FDA_All_frag_1642,*C(=O)[N-]c1c[n+](N2CCOCC2)no1,O=C[N-]c1c[n+](N2CCOCC2)no1,1
FDA_All_frag_1643,*C(=O)[N-]c1c[n+](*)no1,O=C[N-]c1c[nH+]no1,1
FDA_All_frag_1644,*c1[nH]c(=NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)ccc1C,Cc1ccc(=NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)[nH]c1,1
FDA_All_frag_1645,*O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](O*)[C@@H](O*)[C@@H]1OC(=O)c1cccnc1,O=C(O[C@H]1[C@H](O)[C@@H](O)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1O)c1cccnc1,1
FDA_All_frag_1646,*N=c1ccc(C)c(-c2cccc(C(=O)O)c2)[nH]1,Cc1ccc(=N)[nH]c1-c1cccc(C(=O)O)c1,1
FDA_All_frag_1647,*C1C(OC2C(COCC(C)O)OC(OCC(C)O)C(*)C2*)OC(COCC(C)O)C(OCC(C)O)C1*,CC(O)COCC1OC(OC2CCC(OCC(C)O)OC2COCC(C)O)CCC1OCC(C)O,1
FDA_All_frag_1648,*N=c1ccc(C)c(-c2cccc(C(*)=O)c2)[nH]1,Cc1ccc(=N)[nH]c1-c1cccc(C=O)c1,1
FDA_All_frag_1649,*N=c1ccc(C)c(*)[nH]1,Cc1ccc(=N)[nH]c1,1
FDA_All_frag_1650,*C1C(OC2C(COCC(C)O)OC(OCC(C)O)C(*)C2OCC(C)O)OC(COCC(C)O)C(OCC(C)O)C1*,CC(O)COCC1OC(OC2C(OCC(C)O)CC(OCC(C)O)OC2COCC(C)O)CCC1OCC(C)O,1
FDA_All_frag_1651,*C(=O)c1cccc(-c2[nH]c(=NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)ccc2C)c1,Cc1ccc(=NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)[nH]c1-c1cccc(C=O)c1,1
FDA_All_frag_1652,*C1C(OC2C(COCC(C)O)OC(OCC(C)O)C(*)C2OCC(C)O)OC(COCC(C)O)C(OCC(C)O)C1OCC(C)O,CC(O)COCC1OC(OC2C(OCC(C)O)CC(OCC(C)O)OC2COCC(C)O)CC(OCC(C)O)C1OCC(C)O,1
FDA_All_frag_1653,*O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](O*)[C@@H](OC(=O)c2cccnc2)[C@@H]1*,O=C(O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](O)[C@@H](OC(=O)c2cccnc2)C[C@@H]1O)c1cccnc1,1
FDA_All_frag_1654,*C(=O)CC(S)C(=O)O,O=CCC(S)C(=O)O,1
FDA_All_frag_1655,*C(=O)CC(S)C(*)=O,O=CCC(S)C=O,1
FDA_All_frag_1656,*C(=O)COc1ccccc1C(=O)NCC(*)[CH2],[CH2]CCNC(=O)c1ccccc1OCC=O,1
FDA_All_frag_1657,*NC(=O)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC(C)(C)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,CC1(C)CCC(CN2CCN(c3ccc(C(N)=O)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,1
FDA_All_frag_1658,*C(=O)c1ccccc1OCC(=O)O,O=Cc1ccccc1OCC(=O)O,1
FDA_All_frag_1659,*c1c[nH]c([C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)n1,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc[nH]1)C(C)C,1
FDA_All_frag_1660,*N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)cc2n3[C@H](c3ccccc3)Oc3cc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)ccc3-2)c[nH]1)C(C)C,COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](N)C(C)C)n4)ccc32)c[nH]1)C(C)C,1
FDA_All_frag_1661,*c1cc(C(C)(C)CC(C)(C)C)cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c1O,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c1,1
FDA_All_frag_1662,*c1c[nH]c([C@@H]2CCCN2*)n1,c1c[nH]c([C@@H]2CCCN2)n1,1
FDA_All_frag_1663,*c1cc(C(C)(C)CC(C)(C)C)cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(*)c2O)c1O,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2cc(C(C)(C)CC(C)(C)C)ccc2O)c1,1
FDA_All_frag_1664,*[C@]12C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]1[C@@H](OC(C)=O)C(=C)CC[C@H]1C(=CC(C)C2=O)C1(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@H]3C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,1
FDA_All_frag_1665,*[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)C(C)C=C3[C@H](CCC(=C)[C@H](OC(C)=O)[C@@H]12)C3(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)C[C@@H]3[C@H]1OC(C)=O)C2(C)C,1
FDA_All_frag_1666,*[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)C(C)C=C3[C@H](CCC(=C)[C@H](*)[C@@H]12)C3(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)C[C@@H]3C1)C2(C)C,1
FDA_All_frag_1667,*[C@H]1[C@@H](C)C[C@]2(*)C(=O)C(C)C=C3[C@H](CCC(=C)[C@H](OC(C)=O)[C@@H]12)C3(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@H]3C[C@H](C)C[C@@H]3[C@H]1OC(C)=O)C2(C)C,1
FDA_All_frag_1668,*[C@H]1[C@@H](C)C[C@]2(*)C(=O)C(C)C=C3[C@H](CCC(=C)[C@H](*)[C@@H]12)C3(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@H]3C[C@H](C)C[C@@H]3C1)C2(C)C,1
FDA_All_frag_1669,*[C@H]1C(=C)CC[C@H]2C(=CC(C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@H]13)C2(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3C1)C2(C)C,1
FDA_All_frag_1670,*[C@H]1C(=C)CC[C@H]2C(=CC(C)C(=O)[C@@]3(*)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@H]13)C2(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@H]3C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3C1)C2(C)C,1
FDA_All_frag_1671,*O[C@]12C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]1[C@@H](OC(C)=O)C(=C)CC[C@H]1C(=CC(C)C2=O)C1(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,1
FDA_All_frag_1672,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@H](OC(=O)c2cccnc2)[C@@H]1O*,O=C(O[C@H]1CC[C@H](OC(=O)c2cccnc2)[C@@H](O)[C@H]1O)c1cccnc1,1
FDA_All_frag_1673,*O[C@]12C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]1[C@@H](*)C(=C)CC[C@H]1C(=CC(C)C2=O)C1(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3C1)C2(C)C,1
FDA_All_frag_1674,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1,O=C(O[C@@H]1[C@H](O)[C@@H](OC(=O)c2cccnc2)CC[C@@H]1OC(=O)c1cccnc1)c1cccnc1,1
FDA_All_frag_1675,*O[C@]12C[C@H](C)[C@H](*)[C@@H]1[C@@H](OC(C)=O)C(=C)CC[C@H]1C(=CC(C)C2=O)C1(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(O)C[C@H](C)C[C@@H]3[C@H]1OC(C)=O)C2(C)C,1
FDA_All_frag_1676,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@@H](*)[C@@H](*)[C@H](*)[C@H]1OC(=O)c1cccnc1,O=C(O[C@H]1CCC[C@@H](OC(=O)c2cccnc2)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1677,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](O*)[C@@H](*)[C@H]1*,O=C(O[C@H]1C[C@@H](O)CC[C@@H]1O)c1cccnc1,1
FDA_All_frag_1678,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](O*)[C@@H](*)[C@H]1OC(=O)c1cccnc1,O=C(O[C@H]1C[C@@H](O)C[C@@H](OC(=O)c2cccnc2)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1679,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](O*)[C@@H](O*)[C@H]1*,O=C(O[C@H]1C[C@@H](O)[C@@H](O)C[C@@H]1O)c1cccnc1,1
FDA_All_frag_1680,*O[C@]12C[C@H](C)[C@H](*)[C@@H]1[C@@H](*)C(=C)CC[C@H]1C(=CC(C)C2=O)C1(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(O)C[C@H](C)C[C@@H]3C1)C2(C)C,1
FDA_All_frag_1681,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](O*)[C@@H](O*)[C@H]1O*,O=C(O[C@H]1C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1682,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](O*)[C@@H](O*)[C@H]1OC(=O)c1cccnc1,O=C(O[C@@H]1[C@H](O)[C@H](O)C[C@H](OC(=O)c2cccnc2)[C@H]1O)c1cccnc1,1
FDA_All_frag_1683,*c1ccc2c(c1)O[C@@H](c1ccccc1)n1c-2cc2cc(*)ccc21,c1ccc([C@@H]2Oc3ccccc3-c3cc4ccccc4n32)cc1,1
FDA_All_frag_1684,*Cc1cc(*)cc(O)c1,Cc1cccc(O)c1,1
FDA_All_frag_1685,*Cc1cc(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,Cc1cc(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,1
FDA_All_frag_1686,*C([CH2])CNC(=O)c1ccccc1OCC(=O)O,[CH2]CCNC(=O)c1ccccc1OCC(=O)O,1
FDA_All_frag_1687,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@@H](*)[C@@H](*)[C@H](O*)[C@H]1O*,O=C(O[C@H]1CC[C@H](O)[C@@H](O)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1688,*C(COC(=O)CCCCCCCCCCCCC)CO[PH](=O)(=O)OCC(O)CO,CCCCCCCCCCCCCC(=O)OCCCO[PH](=O)(=O)OCC(O)CO,1
FDA_All_frag_1689,*OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,1
FDA_All_frag_1690,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@@H](O*)[C@H]1*,O=C(O[C@H]1CC[C@@H](O)C[C@@H]1O)c1cccnc1,1
FDA_All_frag_1691,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@@H](O*)[C@H]1O*,O=C(O[C@H]1CC[C@@H](O)[C@@H](O)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1692,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@@H](O*)[C@H]1OC(=O)c1cccnc1,O=C(O[C@H]1[C@H](O)[C@@H](OC(=O)c2cccnc2)CC[C@H]1O)c1cccnc1,1
FDA_All_frag_1693,*OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,1
FDA_All_frag_1694,*CC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OC(C)COP(=O)([O-])OCC[N+](C)(C)C,1
FDA_All_frag_1695,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@@H](*)[C@@H](*)[C@H](OC(=O)c2cccnc2)[C@H]1O*,O=C(O[C@H]1CC[C@H](OC(=O)c2cccnc2)[C@@H](O)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1696,*N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)cc2n3[C@H](c3ccccc3)Oc3cc(*)ccc3-2)c[nH]1)C(C)C,CC(C)[C@H](N)C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)cc2n3[C@H](c3ccccc3)Oc3ccccc3-2)c[nH]1,1
FDA_All_frag_1697,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@@H](OC(=O)c2cccnc2)[C@H]1*,O=C(O[C@@H]1CC[C@H](OC(=O)c2cccnc2)[C@@H](O)C1)c1cccnc1,1
FDA_All_frag_1698,*N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)cc2n3[C@H](c3ccccc3)Oc3cc(-c4c[nH]c(C5CCCN5*)n4)ccc3-2)c[nH]1)C(C)C,CC(C)[C@H](N)C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)cc2n3[C@H](c3ccccc3)Oc3cc(-c4c[nH]c(C5CCCN5)n4)ccc3-2)c[nH]1,1
FDA_All_frag_1699,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@@H](OC(=O)c2cccnc2)[C@H]1O*,O=C(O[C@H]1CC[C@@H](OC(=O)c2cccnc2)[C@@H](O)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1700,*Cc1ccc(O)cc1,Cc1ccc(O)cc1,1
FDA_All_frag_1701,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1,O=C(O[C@H]1[C@H](O)[C@@H](OC(=O)c2cccnc2)CC[C@H]1OC(=O)c1cccnc1)c1cccnc1,1
FDA_All_frag_1702,*C(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCC(=O)OCCCOP(=O)([O-])OCC[N+](C)(C)C,1
FDA_All_frag_1703,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](*)[C@H](OC(=O)c2cccnc2)[C@@H]1*,O=C(O[C@H]1CC[C@H](OC(=O)c2cccnc2)[C@@H](O)C1)c1cccnc1,1
FDA_All_frag_1704,*C(=O)c1cccc(C)c1,Cc1cccc(C=O)c1,1
FDA_All_frag_1705,*C(c1ccccc1)c1ccc(N(CC)CC)cc1,CCN(CC)c1ccc(Cc2ccccc2)cc1,1
FDA_All_frag_1706,*N[C@]1(C(C)C)O[C@@]2(O)[C@@H]3CCCN3C(=O)C([C@H](C)CC)N2C1=O,CC[C@@H](C)C1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](N)(C(C)C)C(=O)N12,1
FDA_All_frag_1707,*N[C@]1(C(C)C)O[C@@]2(O)[C@@H]3CCCN3C(=O)C(C(C)C)N2C1=O,CC(C)C1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](N)(C(C)C)C(=O)N12,1
FDA_All_frag_1708,*C(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O,CCN(CC)c1ccc(C(=O)c2ccccc2C=O)c(O)c1,1
FDA_All_frag_1709,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@@H](*)[C@@H](*)[C@H](O*)[C@H]1*,O=C(O[C@H]1CC[C@H](O)C[C@@H]1O)c1cccnc1,1
FDA_All_frag_1710,*N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)cc2n3[C@H](c3ccccc3)Oc3cc(-c4c[nH]c(C5CCCN5C(=O)C(NC(*)=O)C(C)C)n4)ccc3-2)c[nH]1)C(C)C,CC(C)C(NC=O)C(=O)N1CCCC1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](N)C(C)C)n4)ccc32)c[nH]1,1
FDA_All_frag_1711,*c1cc(O)cc(C=Cc2ccc(O)cc2)c1,Oc1ccc(C=Cc2cccc(O)c2)cc1,1
FDA_All_frag_1712,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](O*)[C@@H](OC(=O)c2cccnc2)[C@H]1O*,O=C(O[C@H]1[C@@H](O)[C@H](O)[C@@H](OC(=O)c2cccnc2)C[C@H]1O)c1cccnc1,1
FDA_All_frag_1713,*O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)C(C)C=C3[C@H](CCC(=C)[C@H](OC(C)=O)[C@@H]12)C3(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](O)[C@@H]3[C@H]1OC(C)=O)C2(C)C,1
FDA_All_frag_1714,*O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)C(C)C=C3[C@H](CCC(=C)[C@H](O*)[C@@H]12)C3(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](O)[C@@H]3[C@H]1O)C2(C)C,1
FDA_All_frag_1715,*C(=O)C1C[C@@H]2CN1C(=O)C(C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2,COc1ccc2nc3c(nc2c1)O[C@@H]1CC(C=O)N(C1)C(=O)C(C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCC3,1
FDA_All_frag_1716,*CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C*,CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)C,1
FDA_All_frag_1717,*CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,1
FDA_All_frag_1718,*CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC*,CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC,1
FDA_All_frag_1719,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](OC(=O)c2cccnc2)[C@@H](*)[C@H]1O*,O=C(O[C@H]1C[C@@H](O)[C@H](O)[C@@H](OC(=O)c2cccnc2)C1)c1cccnc1,1
FDA_All_frag_1720,*CCC/C(C)=C/C=C/C(C)=C/C=C/C(*)C,CC/C=C/C=C(C)/C=C/C=C(\C)CCC,1
FDA_All_frag_1721,*CCC/C(C)=C/C=C/C(*)C,CC/C=C/C=C(\C)CCC,1
FDA_All_frag_1722,*C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,1
FDA_All_frag_1723,*c1ccc2c(c1)cc1n2[C@H](c2ccccc2)Oc2cc(-c3c[nH]c(C4CCCN4C(=O)C(NC(=O)OC)C(C)C)n3)ccc2-1,COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3ccccc32)c[nH]1)C(C)C,1
FDA_All_frag_1724,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](OC(=O)c2cccnc2)[C@@H](*)[C@H]1OC(=O)c1cccnc1,O=C(O[C@@H]1C[C@H](OC(=O)c2cccnc2)[C@@H](O)[C@H](OC(=O)c2cccnc2)C1)c1cccnc1,1
FDA_All_frag_1725,*C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC*,C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC,1
FDA_All_frag_1726,*C/C=C/C=C(C)/C=C/C=C(C)/C=C/C*,C/C=C/C=C(C)/C=C/C=C(C)/C=C/C,1
FDA_All_frag_1727,*C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,1
FDA_All_frag_1728,*O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)C(C)C=C3[C@H](CCC(=C)[C@H](*)[C@@H]12)C3(C)C,C=C1CC[C@H]2C(=CC(C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](O)[C@@H]3C1)C2(C)C,1
FDA_All_frag_1729,*C(=O)[C@@]1(NC(=O)C2C[C@@H]3CN2C(=O)C(C(C)(C)C)NC(=O)O[C@@H]2C[C@H]2CCCCCc2nc4ccc(OC)cc4nc2O3)C[C@H]1C=C,C=C[C@@H]1C[C@@]1(C=O)NC(=O)C1C[C@@H]2CN1C(=O)C(C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2,1
FDA_All_frag_1730,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](OC(=O)c2cccnc2)[C@@H](O*)[C@H]1O*,O=C(O[C@H]1C[C@@H](OC(=O)c2cccnc2)[C@@H](O)[C@@H](O)[C@@H]1O)c1cccnc1,1
FDA_All_frag_1731,*C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC*,C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC,1
FDA_All_frag_1732,*C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C*,C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C,1
FDA_All_frag_1733,*O[C@@H]1[C@@H](OC(=O)c2cccnc2)[C@H](*)[C@@H](OC(=O)c2cccnc2)[C@@H](O*)[C@H]1OC(=O)c1cccnc1,O=C(O[C@H]1[C@H](O)[C@@H](OC(=O)c2cccnc2)C[C@@H](OC(=O)c2cccnc2)[C@H]1O)c1cccnc1,1
FDA_All_frag_1734,*C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(\C)C*,C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)C,1
